tidal,greatlakes,shefcode,state,timezone,timezonecorr,observedst,stormsurge,forecast,nonNavigational,station_name,name,lat,lon,affiliations,portscode,self,expand,tideType,details,sensors,floodlevels,datums,supersededdatums,harmonicConstituents,benchmarks,tidePredOffsets,nearby,products,disclaimers,notices
True,False,CHTS1,SC,EST,-5,True,False,False,False,8665530,"Charleston, Cooper River Entrance",32.780833,-79.923611,NWLON,ch,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8665530/notices.json
True,False,FPKG1,GA,EST,-5,True,False,False,False,8670870,Fort Pulaski,32.0367,-80.9017,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8670870/notices.json
True,False,FRDF1,FL,EST,-5,True,False,False,False,8720030,Fernandina Beach,30.671389,-81.465833,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720030/notices.json
True,False,MYPF1,FL,EST,-5,True,False,True,False,8720218,Mayport (Bar Pilots Dock),30.398167,-81.427889,NWLON,jx,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720218/notices.json
True,False,DMSF1,FL,EST,-5,True,False,True,False,8720219,Dames Point,30.387222,-81.559166,"PORTS,Hydro",jx,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720219/notices.json
True,False,MSBF1,FL,EST,-5,True,False,True,False,8720226,"Southbank Riverwalk, St Johns River",30.320499,-81.659058,"PORTS,Hydro,FLDEP",,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720226/notices.json
True,False,BKBF1,FL,EST,-5,True,False,True,False,8720357,I-295 Buckman Bridge,30.192417,-81.69,"PORTS,Hydro,FLDEP",jx,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8720357/notices.json
True,False,TRDF1,FL,EST,-5,True,False,False,False,8721604,"Trident Pier, Port Canaveral",28.415833,-80.593056,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8721604/notices.json
True,False,LKWF1,FL,EST,-5,True,False,False,False,8722670,"Lake Worth Pier, Atlantic Ocean",26.612778,-80.034167,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722670/notices.json
True,False,PEGF1,FL,EST,-5,True,False,False,False,8722956,South Port Everglades,26.081667,-80.116667,,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8722956/notices.json
True,False,VAKF1,FL,EST,-5,True,False,False,False,8723214,"Virginia Key, Biscayne Bay",25.731667,-80.161667,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723214/notices.json
True,False,VCAF1,FL,EST,-5,True,False,False,False,8723970,"Vaca Key, Florida Bay",24.711,-81.1065,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Diurnal,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8723970/notices.json
True,False,KYWF1,FL,EST,-5,True,False,False,False,8724580,Key West,24.55083,-81.80806,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8724580/notices.json
True,False,NPSF1,FL,EST,-5,True,False,False,False,8725110,"Naples, Gulf of Mexico",26.131667,-81.8075,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725110/notices.json
True,False,FMRF1,FL,EST,-5,True,False,False,False,8725520,Fort Myers,26.648,-81.871,NWLON,,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520.json,"details,sensors,floodlevels,datums,harcon,tidepredoffsets,products,disclaimers,notices",Mixed,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/details.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/sensors.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/floodlevels.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/datums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/supersededdatums.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/harcon.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/benchmarks.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/tidepredoffsets.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/nearby.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/products.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/disclaimers.json,https://api.tidesandcurrents.noaa.gov/mdapi/prod/webapi/stations/8725520/notices.json
